ID,datetime,Predict
44,2013-07-25 20:00:00,227.4746448984931
45,2013-07-25 21:00:00,247.8060042914685
46,2013-07-25 22:00:00,248.89957668194776
47,2013-07-25 23:00:00,229.42547771878264
48,2013-07-26 00:00:00,253.80380119476817
49,2013-07-26 01:00:00,234.13861901830214
50,2013-07-26 02:00:00,226.05341097764932
51,2013-07-26 03:00:00,246.54254978872893
52,2013-07-26 04:00:00,235.52789222802724
53,2013-07-26 05:00:00,229.19259265135793
54,2013-07-26 06:00:00,217.21558143972754
55,2013-07-26 07:00:00,246.57163536680045
56,2013-07-26 08:00:00,238.92477469918597
57,2013-07-26 09:00:00,256.5973098775165
58,2013-07-26 10:00:00,249.25058682799198
59,2013-07-26 11:00:00,239.07138381072983
60,2013-07-26 12:00:00,251.17967443249708
61,2013-07-26 13:00:00,255.93836848855773
62,2013-07-26 14:00:00,246.0955881793175
63,2013-07-26 15:00:00,241.35012713253215
64,2013-07-26 16:00:00,254.20764231019902
65,2013-07-26 17:00:00,256.21036111416623
66,2013-07-26 18:00:00,241.37232485861972
67,2013-07-26 19:00:00,266.1232292056537
68,2013-07-26 20:00:00,249.495154699898
69,2013-07-26 21:00:00,249.66846249272947
70,2013-07-26 22:00:00,243.6661375012215
71,2013-07-26 23:00:00,237.45883788878774
72,2013-07-27 00:00:00,251.65342518455236
73,2013-07-27 01:00:00,261.4164657301076
74,2013-07-27 02:00:00,243.2080385454765
75,2013-07-27 03:00:00,246.93292812643617
76,2013-07-27 04:00:00,233.04941880378297
77,2013-07-27 05:00:00,230.2422144015433
78,2013-07-27 06:00:00,237.05811808062907
79,2013-07-27 07:00:00,234.5493275684272
80,2013-07-27 08:00:00,229.20744203360564
81,2013-07-27 09:00:00,215.68913955944276
82,2013-07-27 10:00:00,224.57593556700684
83,2013-07-27 11:00:00,230.01747018284954
84,2013-07-27 12:00:00,243.46795953375718
85,2013-07-27 13:00:00,247.47120338738
86,2013-07-27 14:00:00,220.99220342346086
87,2013-07-27 15:00:00,246.98547120507607
88,2013-07-27 16:00:00,244.34262001049385
89,2013-07-27 17:00:00,233.94162897856486
90,2013-07-27 18:00:00,213.9734083170211
91,2013-07-27 19:00:00,212.8028344387377
92,2013-07-27 20:00:00,226.78090332606092
93,2013-07-27 21:00:00,220.73682165324615
94,2013-07-27 22:00:00,236.8024412796989
95,2013-07-27 23:00:00,249.68640608438457
96,2013-07-28 00:00:00,225.47894084183534
97,2013-07-28 01:00:00,246.60072853541175
98,2013-07-28 02:00:00,223.9814969728555
99,2013-07-28 03:00:00,237.83419736508338
100,2013-07-28 04:00:00,233.45590895418314
101,2013-07-28 05:00:00,239.48513178565943
102,2013-07-28 06:00:00,223.35312191582386
103,2013-07-28 07:00:00,223.78412321904614
104,2013-07-28 08:00:00,228.6052783349701
105,2013-07-28 09:00:00,218.99858208878163
106,2013-07-28 10:00:00,219.40670212303738
107,2013-07-28 11:00:00,227.02293771639026
108,2013-07-28 12:00:00,223.0870082722319
109,2013-07-28 13:00:00,236.69077435360953
110,2013-07-28 14:00:00,229.01456588639877
111,2013-07-28 15:00:00,213.71440690838494
112,2013-07-28 16:00:00,209.64232202575764
113,2013-07-28 17:00:00,206.03470525642982
114,2013-07-28 18:00:00,208.9701554486831
115,2013-07-28 19:00:00,223.4419825727873
116,2013-07-28 20:00:00,208.51531571577704
117,2013-07-28 21:00:00,210.9928670189864
118,2013-07-28 22:00:00,212.35862596918332
119,2013-07-28 23:00:00,236.39886453431396
120,2013-07-29 00:00:00,219.5911306809718
121,2013-07-29 01:00:00,201.15264638474568
122,2013-07-29 02:00:00,219.5911306809718
123,2013-07-29 03:00:00,210.97638152040233
124,2013-07-29 04:00:00,196.88991998905348
125,2013-07-29 05:00:00,209.49208785534728
126,2013-07-29 06:00:00,200.74192854201974
127,2013-07-29 07:00:00,205.6678377125131
128,2013-07-29 08:00:00,203.93137644404518
129,2013-07-29 09:00:00,208.57958470421528
130,2013-07-29 10:00:00,219.51911777781078
131,2013-07-29 11:00:00,237.51238043756655
132,2013-07-29 12:00:00,224.1227141436325
133,2013-07-29 13:00:00,223.9720894916719
134,2013-07-29 14:00:00,239.24540064606467
135,2013-07-29 15:00:00,226.38519989149137
136,2013-07-29 16:00:00,232.82882181982575
137,2013-07-29 17:00:00,224.67534814673448
138,2013-07-29 18:00:00,206.5090862901493
139,2013-07-29 19:00:00,221.5049328450588
140,2013-07-29 20:00:00,221.94651450000325
141,2013-07-29 21:00:00,208.64791853045514
142,2013-07-29 22:00:00,211.56751338144284
143,2013-07-29 23:00:00,212.2666885943381
144,2013-07-30 00:00:00,225.71312569375925
145,2013-07-30 01:00:00,220.01074247101633
146,2013-07-30 02:00:00,232.16470017578197
147,2013-07-30 03:00:00,206.62707545760176
148,2013-07-30 04:00:00,213.04255218680453
149,2013-07-30 05:00:00,205.04282405862617
150,2013-07-30 06:00:00,227.9870325423116
151,2013-07-30 07:00:00,212.9920356674121
152,2013-07-30 08:00:00,207.19550560363777
153,2013-07-30 09:00:00,203.33314466176714
154,2013-07-30 10:00:00,215.47732793494734
155,2013-07-30 11:00:00,227.15872672551126
156,2013-07-30 12:00:00,202.70482524043484
157,2013-07-30 13:00:00,206.1795079310852
158,2013-07-30 14:00:00,199.31708574037785
159,2013-07-30 15:00:00,196.3328322153974
160,2013-07-30 16:00:00,199.7250260138162
161,2013-07-30 17:00:00,199.64110193811968
162,2013-07-30 18:00:00,207.79131100662448
163,2013-07-30 19:00:00,203.9619638688082
164,2013-07-30 20:00:00,217.99666377290015
165,2013-07-30 21:00:00,222.13108214405773
166,2013-07-30 22:00:00,257.0748421144444
167,2013-07-30 23:00:00,247.17249148717588
168,2013-07-31 00:00:00,266.6616578953833
169,2013-07-31 01:00:00,259.2905582021864
170,2013-07-31 02:00:00,230.83385724029756
171,2013-07-31 03:00:00,250.29217612282807
172,2013-07-31 04:00:00,253.35812243356332
173,2013-07-31 05:00:00,247.17249148717588
174,2013-07-31 06:00:00,251.87884500690632
175,2013-07-31 07:00:00,248.9827682606388
176,2013-07-31 08:00:00,230.75343746105705
177,2013-07-31 09:00:00,252.30041789393664
178,2013-07-31 10:00:00,254.19519523595238
179,2013-07-31 11:00:00,220.50026515730764
180,2013-07-31 12:00:00,230.79866596029038
181,2013-07-31 13:00:00,229.4602075209839
182,2013-07-31 14:00:00,243.38878812470955
183,2013-07-31 15:00:00,223.99090532806036
184,2013-07-31 16:00:00,226.9163722279447
185,2013-07-31 17:00:00,223.88746147121543
186,2013-07-31 18:00:00,230.86906039067165
187,2013-07-31 19:00:00,224.0803283183771
188,2013-07-31 20:00:00,218.2095549477918
189,2013-07-31 21:00:00,238.09773092823522
190,2013-07-31 22:00:00,240.8463457588781
191,2013-07-31 23:00:00,256.0331770768908
192,2013-08-24 00:00:00,552.552678705805
193,2013-08-24 01:00:00,461.35491029614025
194,2013-08-24 02:00:00,412.4619649627364
195,2013-08-24 03:00:00,485.598141365927
196,2013-08-24 04:00:00,464.82579501295015
197,2013-08-24 05:00:00,398.9203490464289
198,2013-08-24 06:00:00,422.28120588478725
199,2013-08-24 07:00:00,356.61218449335456
200,2013-08-24 08:00:00,334.6238359701657
201,2013-08-24 09:00:00,347.88073626817993
202,2013-08-24 10:00:00,297.70915230642754
203,2013-08-24 11:00:00,271.83463091354434
204,2013-08-24 12:00:00,288.1976801828566
205,2013-08-24 13:00:00,262.8418993755969
206,2013-08-24 14:00:00,261.23783458760164
207,2013-08-24 15:00:00,261.81439280069804
208,2013-08-24 16:00:00,241.00110754236235
209,2013-08-24 17:00:00,236.32468730086435
210,2013-08-24 18:00:00,263.9730406716006
211,2013-08-24 19:00:00,257.23445669887377
212,2013-08-24 20:00:00,418.64441554361974
213,2013-08-24 21:00:00,457.30120238665734
214,2013-08-24 22:00:00,357.69482111352585
215,2013-08-24 23:00:00,418.68194190412635
216,2013-08-25 00:00:00,450.2611177402141
217,2013-08-25 01:00:00,354.4814855073778
218,2013-08-25 02:00:00,428.1847369711999
219,2013-08-25 03:00:00,452.58848037747345
220,2013-08-25 04:00:00,378.4334284979278
221,2013-08-25 05:00:00,375.7535097866533
222,2013-08-25 06:00:00,441.08382926599484
223,2013-08-25 07:00:00,410.2781916881929
224,2013-08-25 08:00:00,397.2921287487059
225,2013-08-25 09:00:00,392.5432295492499
226,2013-08-25 10:00:00,384.44977067924447
227,2013-08-25 11:00:00,356.32295270466676
228,2013-08-25 12:00:00,366.84913517676
229,2013-08-25 13:00:00,328.5086223929654
230,2013-08-25 14:00:00,318.600452026978
231,2013-08-25 15:00:00,359.21208983407945
232,2013-08-25 16:00:00,313.5624536333436
233,2013-08-25 17:00:00,336.42919653434853
234,2013-08-25 18:00:00,285.6031723142368
235,2013-08-25 19:00:00,332.3885809850114
236,2013-08-25 20:00:00,320.35445840354873
237,2013-08-25 21:00:00,292.92338074663286
238,2013-08-25 22:00:00,311.62547624566423
239,2013-08-25 23:00:00,312.03621384180633
240,2013-08-26 00:00:00,310.0909703468423
241,2013-08-26 01:00:00,308.0961485323941
242,2013-08-26 02:00:00,349.04348713708856
243,2013-08-26 03:00:00,342.4936229434632
244,2013-08-26 04:00:00,357.2978921304453
245,2013-08-26 05:00:00,404.81568269435223
246,2013-08-26 06:00:00,358.7180846364325
247,2013-08-26 07:00:00,332.77200101864054
248,2013-08-26 08:00:00,341.33070817503
249,2013-08-26 09:00:00,354.9756929362251
250,2013-08-26 10:00:00,341.8571319655898
251,2013-08-26 11:00:00,350.8609395828579
252,2013-08-26 12:00:00,422.31945711786574
253,2013-08-26 13:00:00,456.95935377250464
254,2013-08-26 14:00:00,426.0081154375631
255,2013-08-26 15:00:00,413.8285033606389
256,2013-08-26 16:00:00,513.7343205735245
257,2013-08-26 17:00:00,391.61817405674657
258,2013-08-26 18:00:00,449.1402050619811
259,2013-08-26 19:00:00,412.40751095017134
260,2013-08-26 20:00:00,393.7350337812208
261,2013-08-26 21:00:00,439.94992764196655
262,2013-08-26 22:00:00,507.0747621125794
263,2013-08-26 23:00:00,411.62874699181276
264,2013-08-27 00:00:00,512.4397703132663
265,2013-08-27 01:00:00,444.8677321022932
266,2013-08-27 02:00:00,463.81142150080586
267,2013-08-27 03:00:00,484.8959708234953
268,2013-08-27 04:00:00,463.458720972684
269,2013-08-27 05:00:00,370.48889848110895
270,2013-08-27 06:00:00,339.892242306404
271,2013-08-27 07:00:00,313.2361299601637
272,2013-08-27 08:00:00,353.4976212418153
273,2013-08-27 09:00:00,336.7070760916896
274,2013-08-27 10:00:00,340.8656017041898
275,2013-08-27 11:00:00,321.5112990100422
276,2013-08-27 12:00:00,327.93907040379855
277,2013-08-27 13:00:00,372.79555683252215
278,2013-08-27 14:00:00,402.9269182261158
279,2013-08-27 15:00:00,394.934870874664
280,2013-08-27 16:00:00,364.5260555683707
281,2013-08-27 17:00:00,309.5799660787481
282,2013-08-27 18:00:00,303.9776319060365
283,2013-08-27 19:00:00,363.5894212815136
284,2013-08-27 20:00:00,363.685593711834
285,2013-08-27 21:00:00,350.1895863376293
286,2013-08-27 22:00:00,345.59301208135145
287,2013-08-27 23:00:00,359.90891669999417
288,2013-08-28 00:00:00,325.8225567495352
289,2013-08-28 01:00:00,317.60911689799354
290,2013-08-28 02:00:00,345.97403784380947
291,2013-08-28 03:00:00,305.3057723795231
292,2013-08-28 04:00:00,320.09517750541
293,2013-08-28 05:00:00,321.61597287283263
294,2013-08-28 06:00:00,305.324438815239
295,2013-08-28 07:00:00,305.26844707939
296,2013-08-28 08:00:00,292.74466707368595
297,2013-08-28 09:00:00,283.39177092580246
298,2013-08-28 10:00:00,274.99320653254756
299,2013-08-28 11:00:00,267.43901468578537
300,2013-08-28 12:00:00,283.2019498426785
301,2013-08-28 13:00:00,275.6019481710865
302,2013-08-28 14:00:00,273.17739051783917
303,2013-08-28 15:00:00,295.46832006209144
304,2013-08-28 16:00:00,275.4531999027924
305,2013-08-28 17:00:00,290.58528750857755
306,2013-08-28 18:00:00,299.11995473268917
307,2013-08-28 19:00:00,265.6077716285498
308,2013-08-28 20:00:00,267.3276569298653
309,2013-08-28 21:00:00,258.80388543275376
310,2013-08-28 22:00:00,261.07267591746216
311,2013-08-28 23:00:00,260.3552741123921
312,2013-08-29 00:00:00,289.6183672137373
313,2013-08-29 01:00:00,276.88855667216995
314,2013-08-29 02:00:00,316.1398761373329
315,2013-08-29 03:00:00,304.52405468284934
316,2013-08-29 04:00:00,314.0682538546801
317,2013-08-29 05:00:00,264.52226967129457
318,2013-08-29 06:00:00,254.96947177915973
319,2013-08-29 07:00:00,248.7155853565428
320,2013-08-29 08:00:00,254.40697900119795
321,2013-08-29 09:00:00,253.51267571981373
322,2013-08-29 10:00:00,237.7107202738381
323,2013-08-29 11:00:00,272.6312637838957
324,2013-08-29 12:00:00,232.32778729441478
325,2013-08-29 13:00:00,258.40309181565937
326,2013-08-29 14:00:00,263.2311990662351
327,2013-08-29 15:00:00,239.70899637554842
328,2013-08-29 16:00:00,251.80568695384162
329,2013-08-29 17:00:00,237.98470892321652
330,2013-08-29 18:00:00,260.3749607706419
331,2013-08-29 19:00:00,241.02323432679998
332,2013-08-29 20:00:00,265.8343006773342
333,2013-08-29 21:00:00,287.73026412595556
334,2013-08-29 22:00:00,258.4418182920618
335,2013-08-29 23:00:00,264.4475347280509
336,2013-08-30 00:00:00,247.7236797030124
337,2013-08-30 01:00:00,255.831012578945
338,2013-08-30 02:00:00,230.70822856087185
339,2013-08-30 03:00:00,276.64067816958396
340,2013-08-30 04:00:00,251.19179724804064
341,2013-08-30 05:00:00,273.4769641579832
342,2013-08-30 06:00:00,256.9536814523515
343,2013-08-30 07:00:00,288.88131531557207
344,2013-08-30 08:00:00,294.97445025829563
345,2013-08-30 09:00:00,285.9902635662417
346,2013-08-30 10:00:00,242.45996809045346
347,2013-08-30 11:00:00,252.1169337107129
348,2013-08-30 12:00:00,244.98885161887807
349,2013-08-30 13:00:00,239.41424684594796
350,2013-08-30 14:00:00,234.05044655977767
351,2013-08-30 15:00:00,258.5128501836497
352,2013-08-30 16:00:00,250.40649638454988
353,2013-08-30 17:00:00,239.91689435347035
354,2013-08-30 18:00:00,274.10770508584466
355,2013-08-30 19:00:00,259.251549893494
356,2013-08-30 20:00:00,260.95390459719687
357,2013-08-30 21:00:00,269.82276910020033
358,2013-08-30 22:00:00,265.94428684512513
359,2013-08-30 23:00:00,274.52753070827157
360,2013-08-31 00:00:00,241.85067066047958
361,2013-08-31 01:00:00,238.20009128482408
362,2013-08-31 02:00:00,240.69731920399377
363,2013-08-31 03:00:00,262.2203279885338
364,2013-08-31 04:00:00,237.6302680934674
365,2013-08-31 05:00:00,261.62852689483094
366,2013-08-31 06:00:00,244.73105024888812
367,2013-08-31 07:00:00,240.21301536764568
368,2013-08-31 08:00:00,236.9941416516659
369,2013-08-31 09:00:00,228.84177727087507
370,2013-08-31 10:00:00,238.37270787141708
371,2013-08-31 11:00:00,228.7973925059575
372,2013-08-31 12:00:00,229.73846513525453
373,2013-08-31 13:00:00,245.18977948593457
374,2013-08-31 14:00:00,240.94581023232303
375,2013-08-31 15:00:00,238.3889048632467
376,2013-08-31 16:00:00,248.22444097947272
377,2013-08-31 17:00:00,233.56938809584344
378,2013-08-31 18:00:00,251.13725476673713
379,2013-08-31 19:00:00,256.7053785018412
380,2013-08-31 20:00:00,242.96562326281003
381,2013-08-31 21:00:00,250.95563551980234
382,2013-08-31 22:00:00,274.3800615911522
383,2013-08-31 23:00:00,288.7327526392672
384,2013-09-24 00:00:00,215.36943790856384
385,2013-09-24 01:00:00,214.18196205592093
386,2013-09-24 02:00:00,208.83709942392704
387,2013-09-24 03:00:00,210.1884136476594
388,2013-09-24 04:00:00,210.77877751615065
389,2013-09-24 05:00:00,195.9960475065075
390,2013-09-24 06:00:00,194.84802940110077
391,2013-09-24 07:00:00,210.27018987174267
392,2013-09-24 08:00:00,196.2976907583899
393,2013-09-24 09:00:00,215.71510733057664
394,2013-09-24 10:00:00,208.6680261393716
395,2013-09-24 11:00:00,201.56895294622115
396,2013-09-24 12:00:00,223.180301586911
397,2013-09-24 13:00:00,211.61728553680865
398,2013-09-24 14:00:00,228.76781323904922
399,2013-09-24 15:00:00,212.31264627485214
400,2013-09-24 16:00:00,214.90472257469946
401,2013-09-24 17:00:00,223.47006008097443
402,2013-09-24 18:00:00,226.57320970962942
403,2013-09-24 19:00:00,220.42759129874298
404,2013-09-24 20:00:00,227.7036841711964
405,2013-09-24 21:00:00,228.36931931552897
406,2013-09-24 22:00:00,276.3034518658505
407,2013-09-24 23:00:00,276.3932899523328
408,2013-09-25 00:00:00,249.00060302974458
409,2013-09-25 01:00:00,268.4528928140164
410,2013-09-25 02:00:00,268.65668977239227
411,2013-09-25 03:00:00,261.15192324814956
412,2013-09-25 04:00:00,229.26190797945642
413,2013-09-25 05:00:00,261.0066770932328
414,2013-09-25 06:00:00,231.80375315402193
415,2013-09-25 07:00:00,262.58084403265036
416,2013-09-25 08:00:00,239.999069176905
417,2013-09-25 09:00:00,257.6633067885498
418,2013-09-25 10:00:00,248.89363677876463
419,2013-09-25 11:00:00,244.6566859593614
420,2013-09-25 12:00:00,260.61803389484436
421,2013-09-25 13:00:00,227.9381237453328
422,2013-09-25 14:00:00,248.57926992707564
423,2013-09-25 15:00:00,245.44865156291678
424,2013-09-25 16:00:00,223.61525161686586
425,2013-09-25 17:00:00,232.44516277204602
426,2013-09-25 18:00:00,251.2827596312747
427,2013-09-25 19:00:00,259.7466162944136
428,2013-09-25 20:00:00,272.3337339761987
429,2013-09-25 21:00:00,293.42677501353876
430,2013-09-25 22:00:00,291.35724892504936
431,2013-09-25 23:00:00,311.8209163439736
432,2013-09-26 00:00:00,306.35499513847253
433,2013-09-26 01:00:00,295.33817707624496
434,2013-09-26 02:00:00,302.2691128970653
435,2013-09-26 03:00:00,294.206960048178
436,2013-09-26 04:00:00,316.76625997703036
437,2013-09-26 05:00:00,267.79465332177153
438,2013-09-26 06:00:00,270.57066836301067
439,2013-09-26 07:00:00,291.75337410133426
440,2013-09-26 08:00:00,266.66857647331443
441,2013-09-26 09:00:00,284.44881885618736
442,2013-09-26 10:00:00,293.5892926472973
443,2013-09-26 11:00:00,296.53154710270957
444,2013-09-26 12:00:00,263.8445741336959
445,2013-09-26 13:00:00,270.3921814540465
446,2013-09-26 14:00:00,251.9642555105664
447,2013-09-26 15:00:00,246.40304457764614
448,2013-09-26 16:00:00,235.84378717959427
449,2013-09-26 17:00:00,226.11103612368487
450,2013-09-26 18:00:00,248.5496580006002
451,2013-09-26 19:00:00,230.68814200394783
452,2013-09-26 20:00:00,225.17863444174094
453,2013-09-26 21:00:00,220.47754888418356
454,2013-09-26 22:00:00,244.02944440313092
455,2013-09-26 23:00:00,260.03419073796596
456,2013-09-27 00:00:00,264.5562555455352
457,2013-09-27 01:00:00,290.4347803091526
458,2013-09-27 02:00:00,251.8666487334789
459,2013-09-27 03:00:00,284.2972782754298
460,2013-09-27 04:00:00,268.65668977239227
461,2013-09-27 05:00:00,267.85752170377333
462,2013-09-27 06:00:00,265.29955549840895
463,2013-09-27 07:00:00,275.00061230074215
464,2013-09-27 08:00:00,259.05670288098753
465,2013-09-27 09:00:00,278.39381782674394
466,2013-09-27 10:00:00,283.72463590415003
467,2013-09-27 11:00:00,253.79759933621008
468,2013-09-27 12:00:00,278.9887710902548
469,2013-09-27 13:00:00,248.60296508715726
470,2013-09-27 14:00:00,260.0472790379372
471,2013-09-27 15:00:00,232.43495100213096
472,2013-09-27 16:00:00,250.44262151843148
473,2013-09-27 17:00:00,227.46977725815142
474,2013-09-27 18:00:00,236.31409475541435
475,2013-09-27 19:00:00,234.84665276592094
476,2013-09-27 20:00:00,284.42487951894793
477,2013-09-27 21:00:00,269.00886869416394
478,2013-09-27 22:00:00,286.11955200973847
479,2013-09-27 23:00:00,283.17824197787706
480,2013-09-28 00:00:00,269.5036384235743
481,2013-09-28 01:00:00,275.6391630037279
482,2013-09-28 02:00:00,284.0424552364169
483,2013-09-28 03:00:00,276.88855667216995
484,2013-09-28 04:00:00,280.7983868368762
485,2013-09-28 05:00:00,287.3624339817668
486,2013-09-28 06:00:00,298.8615367202167
487,2013-09-28 07:00:00,289.410910349841
488,2013-09-28 08:00:00,308.4011955018768
489,2013-09-28 09:00:00,329.23467435757186
490,2013-09-28 10:00:00,294.45655562921286
491,2013-09-28 11:00:00,337.57873154657716
492,2013-09-28 12:00:00,312.5169238994284
493,2013-09-28 13:00:00,330.17498808501864
494,2013-09-28 14:00:00,331.37834543182703
495,2013-09-28 15:00:00,353.26548456250265
496,2013-09-28 16:00:00,308.8983243251951
497,2013-09-28 17:00:00,305.83875689885684
498,2013-09-28 18:00:00,347.3708415111684
499,2013-09-28 19:00:00,321.8255468967322
500,2013-09-28 20:00:00,366.4573537140938
501,2013-09-28 21:00:00,333.15640067322056
502,2013-09-28 22:00:00,326.8607449476881
503,2013-09-28 23:00:00,311.59618359573165
504,2013-09-29 00:00:00,348.6925080210322
505,2013-09-29 01:00:00,336.83460729686834
506,2013-09-29 02:00:00,285.740134540804
507,2013-09-29 03:00:00,268.14433571604627
508,2013-09-29 04:00:00,241.80051299431193
509,2013-09-29 05:00:00,253.34576717278563
510,2013-09-29 06:00:00,227.6159067582769
511,2013-09-29 07:00:00,214.4464916721603
512,2013-09-29 08:00:00,233.9882513799122
513,2013-09-29 09:00:00,208.49925531173696
514,2013-09-29 10:00:00,205.89012732428853
515,2013-09-29 11:00:00,200.3955608554038
516,2013-09-29 12:00:00,202.94655962432748
517,2013-09-29 13:00:00,198.7700025344614
518,2013-09-29 14:00:00,190.80566868754494
519,2013-09-29 15:00:00,223.15697016903155
520,2013-09-29 16:00:00,259.0891548878822
521,2013-09-29 17:00:00,264.8898289480553
522,2013-09-29 18:00:00,232.23092377048724
523,2013-09-29 19:00:00,259.47276876573886
524,2013-09-29 20:00:00,298.80813255927075
525,2013-09-29 21:00:00,320.6662093701771
526,2013-09-29 22:00:00,313.3349365776651
527,2013-09-29 23:00:00,290.6940944883685
528,2013-09-30 00:00:00,281.35024238096435
529,2013-09-30 01:00:00,322.2140562641471
530,2013-09-30 02:00:00,332.4899794058582
531,2013-09-30 03:00:00,289.7180633919183
532,2013-09-30 04:00:00,321.9304472262283
533,2013-09-30 05:00:00,306.80710816058166
534,2013-09-30 06:00:00,317.9149860249404
535,2013-09-30 07:00:00,328.76123818462247
536,2013-09-30 08:00:00,305.94185057972993
537,2013-09-30 09:00:00,254.90057512839093
538,2013-09-30 10:00:00,242.73498025568452
539,2013-09-30 11:00:00,262.2336609122588
540,2013-09-30 12:00:00,227.65490970054225
541,2013-09-30 13:00:00,227.53307455809318
542,2013-09-30 14:00:00,213.71016675990558
543,2013-09-30 15:00:00,228.15839628221653
544,2013-09-30 16:00:00,209.4799171416351
545,2013-09-30 17:00:00,219.15086988906484
546,2013-09-30 18:00:00,221.43611115909027
547,2013-09-30 19:00:00,258.3256773546488
548,2013-09-30 20:00:00,272.7039411346705
549,2013-09-30 21:00:00,273.41114185795044
550,2013-09-30 22:00:00,265.82055947974175
551,2013-09-30 23:00:00,298.4348935796482
552,2013-10-24 00:00:00,301.3230332853109
553,2013-10-24 01:00:00,307.3838026632413
554,2013-10-24 02:00:00,327.43705314763514
555,2013-10-24 03:00:00,287.27267806685853
556,2013-10-24 04:00:00,321.43807212693855
557,2013-10-24 05:00:00,299.0931989170447
558,2013-10-24 06:00:00,311.8698187385449
559,2013-10-24 07:00:00,333.8371546262744
560,2013-10-24 08:00:00,299.17348224911905
561,2013-10-24 09:00:00,352.84077511223455
562,2013-10-24 10:00:00,294.99174811669366
563,2013-10-24 11:00:00,287.9104715146547
564,2013-10-24 12:00:00,271.4454372552373
565,2013-10-24 13:00:00,275.19331723383465
566,2013-10-24 14:00:00,268.15133966651666
567,2013-10-24 15:00:00,329.7096211249043
568,2013-10-24 16:00:00,294.31018420397976
569,2013-10-24 17:00:00,288.1976801828566
570,2013-10-24 18:00:00,288.5019907071792
571,2013-10-24 19:00:00,294.6979893092868
572,2013-10-24 20:00:00,287.62389515271127
573,2013-10-24 21:00:00,295.5638389002265
574,2013-10-24 22:00:00,282.4847587403159
575,2013-10-24 23:00:00,301.7134056545597
576,2013-10-25 00:00:00,317.8333572349234
577,2013-10-25 01:00:00,336.52176667973987
578,2013-10-25 02:00:00,308.2771896341302
579,2013-10-25 03:00:00,281.2101084501122
580,2013-10-25 04:00:00,275.237830028329
581,2013-10-25 05:00:00,278.22651744718365
582,2013-10-25 06:00:00,293.1108636137093
583,2013-10-25 07:00:00,298.81703178697785
584,2013-10-25 08:00:00,288.1976801828566
585,2013-10-25 09:00:00,236.85565697337594
586,2013-10-25 10:00:00,233.18816963309942
587,2013-10-25 11:00:00,246.0724183527822
588,2013-10-25 12:00:00,237.39462205856935
589,2013-10-25 13:00:00,225.26434596947797
590,2013-10-25 14:00:00,225.91907853644386
591,2013-10-25 15:00:00,254.9882689239032
592,2013-10-25 16:00:00,292.4812919431049
593,2013-10-25 17:00:00,273.7406042407696
594,2013-10-25 18:00:00,266.60632356121255
595,2013-10-25 19:00:00,258.9529168465147
596,2013-10-25 20:00:00,278.6604366167216
597,2013-10-25 21:00:00,281.35024238096435
598,2013-10-25 22:00:00,312.53657951698057
599,2013-10-25 23:00:00,308.26765528892963
600,2013-10-26 00:00:00,316.220545892395
601,2013-10-26 01:00:00,288.6090794266851
602,2013-10-26 02:00:00,311.95788580971004
603,2013-10-26 03:00:00,303.7006205335879
604,2013-10-26 04:00:00,269.88669557098086
605,2013-10-26 05:00:00,273.8506202738229
606,2013-10-26 06:00:00,270.0359876938709
607,2013-10-26 07:00:00,303.73752312105574
